,weather,count,registered,casual
6256,2,111.0,108.0,3.0
6257,1,73.0,70.0,3.0
6258,2,34.0,32.0,2.0
6259,2,18.0,16.0,2.0
6260,2,12.0,11.0,1.0
6261,2,1.0,1.0,0.0
6262,2,1.0,1.0,0.0
6263,2,16.0,16.0,0.0
6264,2,71.0,70.0,1.0
6265,2,226.0,222.0,4.0
6266,2,520.0,516.0,4.0
6267,2,283.0,275.0,8.0
6268,1,116.0,103.0,13.0
6269,1,142.0,133.0,9.0
6270,1,198.0,177.0,21.0
6271,1,205.0,171.0,34.0
6272,1,170.0,137.0,33.0
6273,1,221.0,180.0,41.0
6274,1,307.0,251.0,56.0
6275,1,465.0,429.0,36.0
6276,1,377.0,362.0,15.0
6277,1,282.0,266.0,16.0
6278,1,171.0,158.0,13.0
6279,1,129.0,114.0,15.0
6280,1,107.0,92.0,15.0
6281,1,82.0,72.0,10.0
6282,1,86.0,81.0,5.0
6283,1,45.0,38.0,7.0
6284,1,45.0,39.0,6.0
6285,1,18.0,15.0,3.0
6286,1,7.0,4.0,3.0
6287,1,1.0,1.0,0.0
6288,1,9.0,8.0,1.0
6289,1,41.0,33.0,8.0
6290,1,102.0,92.0,10.0
6291,1,138.0,116.0,22.0
6292,1,205.0,157.0,48.0
6293,1,286.0,184.0,102.0
6294,1,369.0,241.0,128.0
6295,1,384.0,219.0,165.0
6296,1,427.0,244.0,183.0
6297,1,499.0,270.0,229.0
6298,1,404.0,218.0,186.0
6299,1,364.0,222.0,142.0
6300,1,246.0,176.0,70.0
6301,1,188.0,150.0,38.0
6302,1,148.0,123.0,25.0
6303,1,114.0,89.0,25.0
6304,1,118.0,101.0,17.0
6305,2,74.0,62.0,12.0
6306,2,74.0,65.0,9.0
6307,2,72.0,62.0,10.0
6308,2,48.0,45.0,3.0
6309,2,15.0,12.0,3.0
6310,2,3.0,3.0,0.0
6311,2,2.0,1.0,1.0
6312,1,5.0,5.0,0.0
6313,2,14.0,12.0,2.0
6314,2,56.0,48.0,8.0
6315,2,93.0,73.0,20.0
6316,2,191.0,142.0,49.0
6317,2,226.0,144.0,82.0
6318,2,255.0,184.0,71.0
6319,1,261.0,197.0,64.0
6320,2,237.0,189.0,48.0
6321,2,253.0,168.0,85.0
6322,2,212.0,150.0,62.0
6323,2,157.0,135.0,22.0
6324,2,167.0,144.0,23.0
6325,2,119.0,101.0,18.0
6326,2,103.0,81.0,22.0
6327,3,36.0,33.0,3.0
6328,3,55.0,47.0,8.0
6329,2,35.0,30.0,5.0
6330,2,11.0,10.0,1.0
6331,3,12.0,12.0,0.0
6332,2,6.0,6.0,0.0
6333,1,3.0,3.0,0.0
6334,1,5.0,5.0,0.0
6335,1,18.0,18.0,0.0
6336,2,109.0,107.0,2.0
6337,2,304.0,296.0,8.0
6338,1,594.0,579.0,15.0
6339,1,286.0,281.0,5.0
6340,1,133.0,122.0,11.0
6341,1,168.0,149.0,19.0
6342,1,220.0,204.0,16.0
6343,1,211.0,187.0,24.0
6344,1,211.0,174.0,37.0
6345,1,223.0,192.0,31.0
6346,1,361.0,323.0,38.0
6347,1,600.0,551.0,49.0
6348,1,525.0,498.0,27.0
6349,1,328.0,317.0,11.0
6350,1,254.0,242.0,12.0
6351,1,197.0,190.0,7.0
6352,1,126.0,123.0,3.0
6353,1,85.0,76.0,9.0
6354,1,46.0,45.0,1.0
6355,1,20.0,18.0,2.0
6356,1,6.0,4.0,2.0
6357,1,3.0,3.0,0.0
6358,1,2.0,2.0,0.0
6359,1,24.0,24.0,0.0
6360,1,92.0,88.0,4.0
6361,1,262.0,258.0,4.0
6362,1,549.0,533.0,16.0
6363,1,314.0,299.0,15.0
6364,1,132.0,118.0,14.0
6365,1,194.0,154.0,40.0
6366,1,234.0,194.0,40.0
6367,1,222.0,191.0,31.0
6368,2,205.0,176.0,29.0
6369,2,78.0,73.0,5.0
6370,3,50.0,49.0,1.0
6371,3,128.0,123.0,5.0
6372,3,160.0,154.0,6.0
6373,3,174.0,162.0,12.0
6374,2,100.0,93.0,7.0
6375,3,101.0,99.0,2.0
6376,2,75.0,69.0,6.0
6377,2,23.0,19.0,4.0
6378,3,22.0,21.0,1.0
6379,3,44.0,44.0,0.0
6380,3,38.0,34.0,4.0
6381,2,21.0,20.0,1.0
6382,2,2.0,2.0,0.0
6383,2,2.0,1.0,1.0
6384,2,7.0,6.0,1.0
6385,2,16.0,14.0,2.0
6386,3,48.0,46.0,2.0
6387,3,94.0,87.0,7.0
6388,2,168.0,137.0,31.0
6389,2,214.0,181.0,33.0
6390,2,299.0,252.0,47.0
6391,1,339.0,252.0,87.0
6392,2,430.0,279.0,151.0
6393,1,399.0,254.0,145.0
6394,1,467.0,300.0,167.0
6395,1,385.0,279.0,106.0
6396,1,303.0,250.0,53.0
6397,1,225.0,191.0,34.0
6398,1,149.0,121.0,28.0
6399,1,154.0,130.0,24.0
6400,1,134.0,115.0,19.0
6401,1,106.0,94.0,12.0
6402,2,72.0,67.0,5.0
6403,2,76.0,60.0,16.0
6404,2,80.0,66.0,14.0
6405,2,26.0,21.0,5.0
6406,2,14.0,11.0,3.0
6407,2,5.0,5.0,0.0
6408,2,5.0,5.0,0.0
6409,2,23.0,21.0,2.0
6410,1,66.0,54.0,12.0
6411,1,118.0,104.0,14.0
6412,1,192.0,161.0,31.0
6413,1,256.0,192.0,64.0
6414,1,327.0,256.0,71.0
6415,1,364.0,256.0,108.0
6416,1,332.0,226.0,106.0
6417,1,334.0,252.0,82.0
6418,1,299.0,231.0,68.0
6419,1,263.0,214.0,49.0
6420,1,184.0,164.0,20.0
6421,1,132.0,120.0,12.0
6422,1,88.0,80.0,8.0
6423,1,79.0,70.0,9.0
6424,1,62.0,53.0,9.0
6425,1,26.0,24.0,2.0
6426,1,17.0,15.0,2.0
6427,1,6.0,3.0,3.0
6428,1,4.0,3.0,1.0
6429,1,1.0,1.0,0.0
6430,1,1.0,1.0,0.0
6431,1,18.0,17.0,1.0
6432,1,91.0,89.0,2.0
6433,1,260.0,253.0,7.0
6434,1,428.0,415.0,13.0
6435,2,197.0,186.0,11.0
6436,2,86.0,74.0,12.0
6437,2,103.0,86.0,17.0
6438,2,137.0,122.0,15.0
6439,2,120.0,109.0,11.0
6440,2,128.0,115.0,13.0
6441,2,130.0,110.0,20.0
6442,1,210.0,180.0,30.0
6443,3,387.0,376.0,11.0
6444,3,375.0,363.0,12.0
6445,1,226.0,220.0,6.0
6446,1,179.0,171.0,8.0
6447,1,120.0,116.0,4.0
6448,1,78.0,76.0,2.0
6449,1,31.0,29.0,2.0
6450,1,8.0,8.0,0.0
6451,1,6.0,6.0,0.0
6452,1,4.0,4.0,0.0
6453,1,1.0,1.0,0.0
6454,1,3.0,3.0,0.0
6455,1,25.0,25.0,0.0
6456,1,102.0,99.0,3.0
6457,1,275.0,270.0,5.0
6458,1,501.0,487.0,14.0
6459,1,233.0,222.0,11.0
6460,1,129.0,113.0,16.0
6461,1,130.0,110.0,20.0
6462,1,138.0,129.0,9.0
6463,1,164.0,148.0,16.0
6464,1,136.0,116.0,20.0
6465,1,166.0,142.0,24.0
6466,1,250.0,228.0,22.0
6467,1,446.0,425.0,21.0
6468,1,457.0,442.0,15.0
6469,1,287.0,278.0,9.0
6470,1,187.0,184.0,3.0
6471,1,148.0,143.0,5.0
6472,1,106.0,101.0,5.0
6473,1,54.0,51.0,3.0
6474,1,15.0,12.0,3.0
6475,1,5.0,4.0,1.0
6476,1,4.0,4.0,0.0
6477,1,3.0,2.0,1.0
6478,1,3.0,3.0,0.0
6479,1,18.0,18.0,0.0
6480,1,108.0,104.0,4.0
6481,1,344.0,332.0,12.0
6482,1,566.0,554.0,12.0
6483,1,264.0,252.0,12.0
6484,1,147.0,127.0,20.0
6485,1,161.0,128.0,33.0
6486,1,215.0,175.0,40.0
6487,1,205.0,179.0,26.0
6488,1,175.0,137.0,38.0
6489,1,209.0,165.0,44.0
6490,1,288.0,254.0,34.0
6491,1,612.0,554.0,58.0
6492,1,544.0,509.0,35.0
6493,1,361.0,345.0,16.0
6494,1,260.0,242.0,18.0
6495,1,188.0,177.0,11.0
6496,1,159.0,149.0,10.0
6497,1,62.0,58.0,4.0
6498,1,46.0,35.0,11.0
6499,1,21.0,17.0,4.0
6500,1,11.0,5.0,6.0
6501,1,3.0,3.0,0.0
6502,1,2.0,2.0,0.0
6503,1,29.0,28.0,1.0
6504,1,109.0,105.0,4.0
6505,1,334.0,326.0,8.0
6506,1,585.0,573.0,12.0
6507,1,301.0,282.0,19.0
6508,1,138.0,119.0,19.0
6509,2,204.0,156.0,48.0
6510,2,251.0,224.0,27.0
6511,2,233.0,198.0,35.0
6512,2,203.0,155.0,48.0
6513,1,185.0,161.0,24.0
6514,2,342.0,305.0,37.0
6515,1,597.0,545.0,52.0
6516,2,590.0,545.0,45.0
6517,2,416.0,395.0,21.0
6518,2,302.0,282.0,20.0
6519,1,233.0,206.0,27.0
6520,1,153.0,141.0,12.0
6521,2,94.0,88.0,6.0
6522,2,54.0,51.0,3.0
6523,3,26.0,22.0,4.0
6524,3,11.0,9.0,2.0
6525,1,7.0,7.0,0.0
6526,3,1.0,1.0,0.0
6527,3,29.0,27.0,2.0
6528,2,85.0,83.0,2.0
6529,2,268.0,262.0,6.0
6530,2,501.0,484.0,17.0
6531,2,284.0,267.0,17.0
6532,2,159.0,145.0,14.0
6533,2,187.0,170.0,17.0
6534,1,201.0,174.0,27.0
6535,2,224.0,175.0,49.0
6536,1,178.0,129.0,49.0
6537,1,238.0,188.0,50.0
6538,1,343.0,292.0,51.0
6539,1,566.0,498.0,68.0
6540,1,470.0,440.0,30.0
6541,1,244.0,232.0,12.0
6542,1,159.0,156.0,3.0
6543,1,141.0,133.0,8.0
6544,1,107.0,100.0,7.0
6545,1,86.0,77.0,9.0
6546,1,77.0,68.0,9.0
6547,1,51.0,50.0,1.0
6548,1,42.0,30.0,12.0
6549,1,16.0,16.0,0.0
6550,1,4.0,3.0,1.0
6551,1,10.0,7.0,3.0
6552,1,12.0,11.0,1.0
6553,1,40.0,36.0,4.0
6554,1,111.0,96.0,15.0
6555,1,148.0,127.0,21.0
6556,1,223.0,176.0,47.0
6557,1,274.0,218.0,56.0
6558,1,329.0,241.0,88.0
6559,1,357.0,268.0,89.0
6560,1,379.0,262.0,117.0
6561,1,406.0,274.0,132.0
6562,1,390.0,275.0,115.0
6563,1,354.0,250.0,104.0
6564,1,297.0,230.0,67.0
6565,1,184.0,159.0,25.0
6566,1,121.0,101.0,20.0
6567,1,110.0,94.0,16.0
6568,1,100.0,81.0,19.0
6569,1,83.0,77.0,6.0
6570,1,69.0,62.0,7.0
6571,1,61.0,57.0,4.0
6572,1,66.0,51.0,15.0
6573,1,22.0,15.0,7.0
6574,1,7.0,5.0,2.0
6575,1,10.0,8.0,2.0
6576,1,17.0,15.0,2.0
6577,1,72.0,68.0,4.0
6578,1,90.0,70.0,20.0
6579,1,218.0,147.0,71.0
6580,1,299.0,209.0,90.0
6581,1,410.0,264.0,146.0
6582,1,464.0,288.0,176.0
6583,1,501.0,289.0,212.0
6584,1,487.0,286.0,201.0
6585,1,509.0,301.0,208.0
6586,1,498.0,299.0,199.0
6587,1,389.0,256.0,133.0
6588,1,258.0,203.0,55.0
6589,1,171.0,129.0,42.0
6590,1,147.0,110.0,37.0
6591,1,94.0,81.0,13.0
6592,1,52.0,40.0,12.0
6593,1,24.0,20.0,4.0
6594,1,10.0,9.0,1.0
6595,1,9.0,5.0,4.0
6596,1,2.0,2.0,0.0
6597,1,3.0,3.0,0.0
6598,1,16.0,15.0,1.0
6599,1,88.0,86.0,2.0
6600,1,268.0,259.0,9.0
6601,1,564.0,547.0,17.0
6602,1,281.0,260.0,21.0
6603,1,137.0,98.0,39.0
6604,1,150.0,111.0,39.0
6605,1,221.0,162.0,59.0
6606,2,250.0,176.0,74.0
6607,2,221.0,145.0,76.0
6608,1,233.0,159.0,74.0
6609,1,332.0,255.0,77.0
6610,2,644.0,557.0,87.0
6611,2,712.0,623.0,89.0
6612,2,446.0,379.0,67.0
6613,2,286.0,237.0,49.0
6614,2,205.0,183.0,22.0
6615,2,133.0,116.0,17.0
6616,1,63.0,53.0,10.0
6617,2,26.0,21.0,5.0
6618,2,16.0,14.0,2.0
6619,3,1.0,1.0,0.0
6620,3,2.0,2.0,0.0
6621,2,1.0,1.0,0.0
6622,2,24.0,24.0,0.0
6623,3,113.0,108.0,5.0
6624,2,308.0,292.0,16.0
6625,1,593.0,571.0,22.0
6626,1,342.0,324.0,18.0
6627,1,143.0,115.0,28.0
6628,1,219.0,155.0,64.0
6629,1,244.0,197.0,47.0
6630,1,233.0,180.0,53.0
6631,1,212.0,160.0,52.0
6632,1,264.0,196.0,68.0
6633,1,365.0,312.0,53.0
6634,1,676.0,614.0,62.0
6635,1,734.0,638.0,96.0
6636,1,479.0,429.0,50.0
6637,1,351.0,306.0,45.0
6638,1,244.0,200.0,44.0
6639,1,170.0,146.0,24.0
6640,1,87.0,79.0,8.0
6641,1,39.0,34.0,5.0
6642,1,27.0,25.0,2.0
6643,1,2.0,2.0,0.0
6644,1,4.0,3.0,1.0
6645,1,5.0,4.0,1.0
6646,1,27.0,25.0,2.0
6647,1,121.0,120.0,1.0
6648,1,368.0,348.0,20.0
6649,1,662.0,628.0,34.0
6650,1,351.0,325.0,26.0
6651,1,188.0,150.0,38.0
6652,2,220.0,155.0,65.0
6653,2,267.0,212.0,55.0
6654,1,254.0,197.0,57.0
6655,1,224.0,163.0,61.0
6656,1,283.0,197.0,86.0
6657,1,356.0,278.0,78.0
6658,1,472.0,402.0,70.0
6659,1,330.0,286.0,44.0
6660,1,288.0,241.0,47.0
6661,1,202.0,159.0,43.0
6662,1,91.0,72.0,19.0
6663,1,60.0,46.0,14.0
6664,1,23.0,8.0,15.0
6665,1,19.0,5.0,14.0
6666,1,7.0,7.0,0.0
6667,1,14.0,3.0,11.0
6668,1,26.0,24.0,2.0
6669,1,117.0,113.0,4.0
6670,1,381.0,367.0,14.0
6671,1,623.0,602.0,21.0
6672,1,315.0,285.0,30.0
6673,1,164.0,130.0,34.0
6674,1,211.0,151.0,60.0
6675,2,265.0,206.0,59.0
6676,2,273.0,211.0,62.0
6677,2,258.0,177.0,81.0
6678,1,287.0,187.0,100.0
6679,1,426.0,331.0,95.0
6680,1,713.0,634.0,79.0
6681,2,425.0,353.0,72.0
6682,2,330.0,270.0,60.0
6683,1,243.0,207.0,36.0
6684,1,169.0,137.0,32.0
6685,1,97.0,85.0,12.0
6686,1,57.0,49.0,8.0
6687,2,26.0,22.0,4.0
6688,2,4.0,4.0,0.0
6689,2,3.0,3.0,0.0
6690,2,3.0,3.0,0.0
6691,2,32.0,30.0,2.0
6692,2,99.0,96.0,3.0
6693,2,278.0,265.0,13.0
6694,2,562.0,534.0,28.0
6695,2,312.0,277.0,35.0
6696,2,180.0,136.0,44.0
6697,2,207.0,167.0,40.0
6698,2,294.0,222.0,72.0
6699,2,260.0,208.0,52.0
6700,2,202.0,146.0,56.0
6701,3,107.0,88.0,19.0
6702,3,129.0,111.0,18.0
6703,3,258.0,235.0,23.0
6704,3,408.0,377.0,31.0
6705,2,296.0,273.0,23.0
6706,1,235.0,204.0,31.0
6707,2,152.0,144.0,8.0
6708,2,148.0,132.0,16.0
6709,2,126.0,104.0,22.0
6710,2,100.0,87.0,13.0
6711,2,69.0,57.0,12.0
6712,2,42.0,32.0,10.0
6713,2,26.0,24.0,2.0
6714,2,2.0,2.0,0.0
6715,2,8.0,3.0,5.0
6716,2,30.0,29.0,1.0
6717,2,86.0,57.0,29.0
6718,2,218.0,155.0,63.0
6719,2,321.0,217.0,104.0
6720,2,443.0,303.0,140.0
6721,2,585.0,359.0,226.0
6722,1,651.0,365.0,286.0
6723,1,686.0,400.0,286.0
6724,1,690.0,338.0,352.0
6725,1,679.0,322.0,357.0
6726,1,685.0,318.0,367.0
6727,1,648.0,357.0,291.0
6728,1,560.0,339.0,221.0
6729,1,417.0,262.0,155.0
6730,1,271.0,182.0,89.0
6731,1,223.0,169.0,54.0
6732,1,211.0,153.0,58.0
6733,1,185.0,151.0,34.0
6734,1,107.0,80.0,27.0
6735,1,113.0,88.0,25.0
6736,2,56.0,41.0,15.0
6737,2,18.0,15.0,3.0
6738,2,14.0,8.0,6.0
6739,2,6.0,6.0,0.0
6740,2,11.0,9.0,2.0
6741,3,42.0,25.0,17.0
6742,2,96.0,71.0,25.0
6743,2,178.0,113.0,65.0
6744,2,351.0,212.0,139.0
6745,2,368.0,239.0,129.0
6746,2,503.0,281.0,222.0
6747,2,544.0,346.0,198.0
6748,2,521.0,303.0,218.0
6749,1,554.0,314.0,240.0
6750,1,541.0,312.0,229.0
6751,1,541.0,308.0,233.0
6752,1,459.0,294.0,165.0
6753,1,352.0,234.0,118.0
6754,1,198.0,139.0,59.0
6755,1,173.0,129.0,44.0
6756,1,100.0,79.0,21.0
6757,1,46.0,39.0,7.0
6758,1,23.0,19.0,4.0
6759,1,15.0,15.0,0.0
6760,1,8.0,7.0,1.0
6761,1,2.0,2.0,0.0
6762,1,3.0,3.0,0.0
6763,1,31.0,31.0,0.0
6764,1,120.0,118.0,2.0
6765,1,354.0,329.0,25.0
6766,1,579.0,563.0,16.0
6767,1,331.0,276.0,55.0
6768,1,184.0,128.0,56.0
6769,1,201.0,145.0,56.0
6770,1,282.0,211.0,71.0
6771,1,263.0,194.0,69.0
6772,2,260.0,200.0,60.0
6773,1,286.0,189.0,97.0
6774,1,385.0,320.0,65.0
6775,1,721.0,615.0,106.0
6776,1,549.0,463.0,86.0
6777,1,330.0,296.0,34.0
6778,1,223.0,190.0,33.0
6779,2,148.0,131.0,17.0
6780,2,54.0,45.0,9.0
6781,2,67.0,59.0,8.0
6782,2,62.0,49.0,13.0
6783,2,81.0,61.0,20.0
6784,2,25.0,21.0,4.0
6785,2,12.0,9.0,3.0
6786,2,18.0,10.0,8.0
6787,2,97.0,88.0,9.0
6788,2,84.0,55.0,29.0
6789,2,125.0,88.0,37.0
6790,2,275.0,173.0,102.0
6791,2,360.0,228.0,132.0
6792,2,451.0,271.0,180.0
6793,2,445.0,258.0,187.0
6794,2,464.0,274.0,190.0
6795,2,561.0,278.0,283.0
6796,1,573.0,278.0,295.0
6797,1,511.0,275.0,236.0
6798,1,555.0,323.0,232.0
6799,1,432.0,279.0,153.0
6800,1,346.0,236.0,110.0
6801,2,232.0,166.0,66.0
6802,2,134.0,101.0,33.0
6803,3,68.0,61.0,7.0
6804,3,63.0,53.0,10.0
6805,3,17.0,11.0,6.0
6806,3,5.0,5.0,0.0
6807,3,5.0,3.0,2.0
6808,1,4.0,2.0,2.0
6809,1,24.0,22.0,2.0
6810,1,110.0,104.0,6.0
6811,1,306.0,294.0,12.0
6812,1,589.0,553.0,36.0
6813,1,317.0,265.0,52.0
6814,1,204.0,119.0,85.0
6815,1,209.0,128.0,81.0
6816,1,281.0,181.0,100.0
6817,1,281.0,184.0,97.0
6818,1,268.0,141.0,127.0
6819,1,324.0,192.0,132.0
6820,1,395.0,291.0,104.0
6821,1,729.0,601.0,128.0
6822,1,618.0,543.0,75.0
6823,1,494.0,428.0,66.0
6824,1,329.0,281.0,48.0
6825,1,238.0,214.0,24.0
6826,1,123.0,106.0,17.0
6827,1,66.0,60.0,6.0
6828,1,33.0,32.0,1.0
6829,1,11.0,11.0,0.0
6830,1,5.0,5.0,0.0
6831,1,3.0,3.0,0.0
6832,1,1.0,1.0,0.0
6833,1,27.0,25.0,2.0
6834,1,100.0,98.0,2.0
6835,1,341.0,327.0,14.0
6836,1,604.0,577.0,27.0
6837,1,408.0,354.0,54.0
6838,1,219.0,142.0,77.0
6839,1,258.0,167.0,91.0
6840,1,331.0,230.0,101.0
6841,1,345.0,225.0,120.0
6842,1,311.0,191.0,120.0
6843,1,316.0,207.0,109.0
6844,1,485.0,340.0,145.0
6845,1,558.0,460.0,98.0
6846,1,379.0,325.0,54.0
6847,1,243.0,210.0,33.0
6848,1,158.0,133.0,25.0
6849,1,79.0,66.0,13.0
6850,1,41.0,23.0,18.0
6851,1,11.0,11.0,0.0
6852,1,5.0,5.0,0.0
6853,1,3.0,3.0,0.0
6854,1,1.0,1.0,0.0
6855,1,27.0,27.0,0.0
6856,2,126.0,120.0,6.0
6857,2,366.0,354.0,12.0
6858,2,684.0,653.0,31.0
6859,2,363.0,316.0,47.0
6860,2,167.0,99.0,68.0
6861,2,213.0,152.0,61.0
6862,2,283.0,210.0,73.0
6863,2,251.0,181.0,70.0
6864,2,258.0,176.0,82.0
6865,2,268.0,182.0,86.0
6866,2,390.0,304.0,86.0
6867,1,494.0,419.0,75.0
6868,1,372.0,333.0,39.0
6869,1,298.0,255.0,43.0
6870,1,181.0,151.0,30.0
6871,1,131.0,112.0,19.0
6872,1,45.0,33.0,12.0
6873,1,13.0,9.0,4.0
6874,1,18.0,11.0,7.0
6875,1,5.0,5.0,0.0
6876,1,1.0,1.0,0.0
6877,1,29.0,28.0,1.0
6878,1,126.0,118.0,8.0
6879,1,354.0,339.0,15.0
6880,1,638.0,610.0,28.0
6881,1,351.0,290.0,61.0
6882,1,246.0,158.0,88.0
6883,2,268.0,159.0,109.0
6884,1,276.0,210.0,66.0
6885,1,291.0,202.0,89.0
6886,1,287.0,144.0,143.0
6887,1,269.0,171.0,98.0
6888,1,402.0,318.0,84.0
6889,1,698.0,618.0,80.0
6890,1,487.0,423.0,64.0
6891,1,312.0,279.0,33.0
6892,1,234.0,209.0,25.0
6893,1,149.0,129.0,20.0
6894,1,136.0,124.0,12.0
6895,1,61.0,49.0,12.0
6896,1,38.0,28.0,10.0
6897,1,11.0,5.0,6.0
6898,1,8.0,5.0,3.0
6899,1,5.0,3.0,2.0
6900,1,23.0,23.0,0.0
6901,1,80.0,80.0,0.0
6902,1,246.0,231.0,15.0
6903,1,508.0,489.0,19.0
6904,1,376.0,318.0,58.0
6905,1,238.0,157.0,81.0
6906,1,291.0,179.0,112.0
6907,1,337.0,224.0,113.0
6908,1,411.0,238.0,173.0
6909,1,490.0,250.0,240.0
6910,1,537.0,319.0,218.0
6911,1,536.0,352.0,184.0
6912,1,655.0,483.0,172.0
6913,1,484.0,380.0,104.0
6914,1,412.0,297.0,115.0
6915,1,252.0,191.0,61.0
6916,1,190.0,136.0,54.0
6917,1,158.0,124.0,34.0
6918,1,113.0,92.0,21.0
6919,1,94.0,85.0,9.0
6920,1,69.0,60.0,9.0
6921,1,36.0,25.0,11.0
6922,1,28.0,21.0,7.0
6923,1,7.0,4.0,3.0
6924,1,2.0,2.0,0.0
6925,1,19.0,18.0,1.0
6926,1,54.0,40.0,14.0
6927,1,123.0,94.0,29.0
6928,1,276.0,173.0,103.0
6929,1,363.0,176.0,187.0
6930,1,495.0,244.0,251.0
6931,1,590.0,270.0,320.0
6932,1,643.0,288.0,355.0
6933,1,578.0,252.0,326.0
6934,1,626.0,305.0,321.0
6935,1,615.0,261.0,354.0
6936,1,567.0,268.0,299.0
6937,1,517.0,290.0,227.0
6938,1,413.0,243.0,170.0
6939,1,208.0,135.0,73.0
6940,1,234.0,159.0,75.0
6941,1,182.0,106.0,76.0
6942,1,118.0,86.0,32.0
6943,1,85.0,64.0,21.0
6944,1,64.0,50.0,14.0
6945,1,32.0,25.0,7.0
6946,1,26.0,18.0,8.0
6947,1,7.0,7.0,0.0
6948,1,12.0,8.0,4.0
6949,1,28.0,21.0,7.0
6950,1,37.0,25.0,12.0
6951,1,84.0,65.0,19.0
6952,1,179.0,108.0,71.0
6953,1,299.0,186.0,113.0
6954,1,404.0,209.0,195.0
6955,1,457.0,259.0,198.0
6956,1,483.0,254.0,229.0
6957,1,503.0,249.0,254.0
6958,1,486.0,226.0,260.0
6959,1,476.0,244.0,232.0
6960,1,411.0,226.0,185.0
6961,1,310.0,159.0,151.0
6962,1,276.0,187.0,89.0
6963,1,211.0,146.0,65.0
6964,1,130.0,77.0,53.0
6965,1,118.0,85.0,33.0
6966,1,51.0,41.0,10.0
6967,1,37.0,29.0,8.0
6968,1,16.0,12.0,4.0
6969,1,6.0,4.0,2.0
6970,1,3.0,3.0,0.0
6971,1,5.0,3.0,2.0
6972,1,32.0,30.0,2.0
6973,1,111.0,108.0,3.0
6974,1,331.0,320.0,11.0
6975,1,617.0,595.0,22.0
6976,1,286.0,236.0,50.0
6977,1,178.0,113.0,65.0
6978,1,223.0,127.0,96.0
6979,1,280.0,186.0,94.0
6980,1,281.0,173.0,108.0
6981,1,218.0,152.0,66.0
6982,1,255.0,173.0,82.0
6983,1,391.0,310.0,81.0
6984,1,632.0,565.0,67.0
6985,1,646.0,586.0,60.0
6986,1,421.0,386.0,35.0
6987,1,276.0,255.0,21.0
6988,3,165.0,151.0,14.0
6989,2,108.0,102.0,6.0
6990,1,67.0,61.0,6.0
6991,2,26.0,23.0,3.0
6992,1,9.0,9.0,0.0
6993,1,2.0,2.0,0.0
6994,1,2.0,2.0,0.0
6995,1,2.0,2.0,0.0
6996,1,24.0,24.0,0.0
6997,1,103.0,100.0,3.0
6998,1,384.0,368.0,16.0
6999,1,692.0,670.0,22.0
7000,1,319.0,303.0,16.0
7001,1,181.0,132.0,49.0
7002,1,239.0,161.0,78.0
7003,1,259.0,184.0,75.0
7004,1,283.0,202.0,81.0
7005,1,224.0,149.0,75.0
7006,1,203.0,157.0,46.0
7007,1,362.0,296.0,66.0
7008,1,704.0,626.0,78.0
7009,1,479.0,428.0,51.0
7010,1,282.0,248.0,34.0
7011,1,206.0,191.0,15.0
7012,1,127.0,118.0,9.0
7013,1,62.0,48.0,14.0
7014,1,30.0,22.0,8.0
7015,1,12.0,9.0,3.0
7016,1,2.0,2.0,0.0
7017,1,2.0,2.0,0.0
7018,1,27.0,26.0,1.0
7019,1,106.0,103.0,3.0
7020,1,321.0,303.0,18.0
7021,1,595.0,581.0,14.0
7022,2,302.0,282.0,20.0
7023,2,153.0,127.0,26.0
7024,2,180.0,142.0,38.0
7025,2,182.0,147.0,35.0
7026,2,163.0,147.0,16.0
7027,1,135.0,101.0,34.0
7028,3,202.0,152.0,50.0
7029,1,307.0,256.0,51.0
7030,1,579.0,527.0,52.0
7031,3,585.0,546.0,39.0
7032,1,384.0,356.0,28.0
7033,1,235.0,213.0,22.0
7034,1,165.0,154.0,11.0
7035,1,134.0,130.0,4.0
7036,1,61.0,52.0,9.0
7037,1,23.0,22.0,1.0
7038,1,9.0,7.0,2.0
7039,1,4.0,4.0,0.0
7040,1,5.0,3.0,2.0
7041,1,1.0,1.0,0.0
7042,1,21.0,21.0,0.0
7043,1,96.0,94.0,2.0
7044,1,306.0,294.0,12.0
7045,1,624.0,604.0,20.0
7046,1,287.0,271.0,16.0
7047,1,141.0,103.0,38.0
7048,1,224.0,174.0,50.0
7049,1,259.0,199.0,60.0
7050,1,203.0,148.0,55.0
7051,1,224.0,150.0,74.0
7052,1,211.0,169.0,42.0
7053,1,353.0,299.0,54.0
7054,1,656.0,596.0,60.0
7055,1,610.0,547.0,63.0
7056,1,433.0,383.0,50.0
7057,1,280.0,254.0,26.0
7058,1,187.0,174.0,13.0
7059,1,158.0,143.0,15.0
7060,1,94.0,86.0,8.0
7061,1,55.0,41.0,14.0
7062,1,30.0,28.0,2.0
7063,1,11.0,5.0,6.0
7064,1,11.0,8.0,3.0
7065,2,5.0,4.0,1.0
7066,2,21.0,19.0,2.0
7067,1,84.0,84.0,0.0
7068,1,296.0,283.0,13.0
7069,1,563.0,539.0,24.0
7070,1,330.0,294.0,36.0
7071,1,192.0,133.0,59.0
7072,1,233.0,158.0,75.0
7073,1,322.0,218.0,104.0
7074,1,358.0,246.0,112.0
7075,1,348.0,223.0,125.0
7076,1,352.0,237.0,115.0
7077,1,463.0,350.0,113.0
