count,registered,casual,hour1,temp,humidity,year1,season,windspeed
296,227,69,15,17.22,62,2011,4,12.998
330,266,64,16,17.22,58,2011,4,15.0013
245,207,38,17,15.58,76,2011,4,8.9981
171,161,10,18,15.58,71,2011,4,11.96792795
173,158,15,19,15.58,76,2011,4,10.45705951
124,116,8,20,14.76,76,2011,4,8.9981
72,65,7,21,14.76,81,2011,4,7.0015
64,59,5,22,13.94,87,2011,4,7.0015
45,42,3,23,13.94,87,2011,4,7.0015
24,21,3,0,13.12,87,2011,4,6.0032
12,10,2,1,13.12,87,2011,4,8.016586902
8,8,0,2,13.12,87,2011,4,8.016586902
2,2,0,3,13.12,87,2011,4,8.016586902
7,7,0,4,12.3,87,2011,4,7.0015
25,24,1,5,12.3,87,2011,4,7.0015
90,89,1,6,12.3,93,2011,4,6.0032
283,274,9,7,13.12,90,2011,4,7.996661318
404,392,12,8,13.12,93,2011,4,8.053208866
190,178,12,9,14.76,87,2011,4,6.0032
87,78,9,10,14.76,87,2011,4,6.0032
123,106,17,11,14.76,87,2011,4,6.0032
154,125,29,12,16.4,76,2011,4,7.0015
171,153,18,13,17.22,71,2011,4,6.0032
133,126,7,14,18.86,67,2011,4,13.4694494
148,132,16,15,18.86,72,2011,4,6.0032
248,238,10,16,20.5,63,2011,4,6.0032
446,430,16,17,17.22,77,2011,4,10.75115018
399,386,13,18,18.04,77,2011,4,10.93489234
308,295,13,19,18.86,77,2011,4,12.77357548
205,190,15,20,18.86,82,2011,4,7.0015
176,166,10,21,18.04,88,2011,4,6.0032
106,94,12,22,18.04,88,2011,4,8.9981
62,54,8,23,18.86,88,2011,4,8.9981
28,25,3,0,20.5,77,2011,4,19.9995
16,14,2,1,18.86,88,2011,4,19.9995
3,3,0,2,18.86,87,2011,4,12.998
3,3,0,3,18.86,87,2011,4,12.998
7,7,0,4,18.86,88,2011,4,15.0013
20,20,0,5,18.86,88,2011,4,15.0013
86,81,5,6,18.04,94,2011,4,19.0012
234,227,7,7,18.86,94,2011,4,12.998
414,401,13,8,18.86,94,2011,4,12.998
204,200,4,9,18.86,94,2011,4,15.0013
50,44,6,10,18.86,94,2011,4,19.0012
32,28,4,11,18.86,94,2011,4,16.9979
55,50,5,12,18.86,100,2011,4,15.0013
71,65,6,13,18.86,100,2011,4,12.998
75,69,6,14,19.68,100,2011,4,15.0013
45,43,2,15,20.5,100,2011,4,12.998
88,84,4,16,18.86,100,2011,4,16.9979
262,249,13,17,18.86,100,2011,4,15.0013
304,287,17,18,18.86,100,2011,4,19.0012
233,223,10,19,18.86,100,2011,4,19.9995
110,107,3,20,18.86,100,2011,4,19.9995
114,108,6,21,18.04,100,2011,4,12.998
87,82,5,22,18.86,100,2011,4,11.0014
53,48,5,23,18.86,100,2011,4,11.0014
33,30,3,0,18.04,100,2011,4,12.998
13,9,4,1,18.86,100,2011,4,16.9979
6,4,2,2,18.86,100,2011,4,15.0013
3,3,0,3,18.86,100,2011,4,15.0013
1,1,0,4,18.86,100,2011,4,11.0014
3,3,0,5,18.86,100,2011,4,11.0014
18,18,0,6,19.68,100,2011,4,27.9993
46,43,3,7,18.04,100,2011,4,7.0015
86,80,6,8,18.04,100,2011,4,13.79337569
64,64,0,9,18.04,100,2011,4,16.9979
33,32,1,10,18.04,100,2011,4,6.0032
50,47,3,11,18.04,100,2011,4,6.0032
33,29,4,12,18.04,100,2011,4,8.9981
33,28,5,13,18.04,100,2011,4,12.998
25,24,1,14,18.04,100,2011,4,12.998
30,25,5,15,17.22,94,2011,4,15.0013
31,28,3,16,17.22,94,2011,4,12.998
52,48,4,17,16.4,100,2011,4,22.0028
51,48,3,18,16.4,94,2011,4,19.9995
33,31,2,19,13.94,87,2011,4,43.0006
26,25,1,20,13.94,87,2011,4,43.0006
6,6,0,21,12.3,87,2011,4,35.0008
13,13,0,22,9.84,93,2011,4,30.0026
16,16,0,23,9.84,93,2011,4,26.0027
21,21,0,0,10.66,87,2011,4,19.9995
7,6,1,1,10.66,81,2011,4,23.9994
4,4,0,2,11.48,65,2011,4,15.0013
1,1,0,3,10.66,60,2011,4,19.9995
2,2,0,4,9.84,60,2011,4,31.0009
12,12,0,5,9.02,64,2011,4,15.0013
71,71,0,6,9.02,55,2011,4,19.0012
244,233,11,7,9.02,60,2011,4,15.0013
429,418,11,8,9.02,55,2011,4,19.0012
225,218,7,9,9.84,52,2011,4,26.0027
110,109,1,10,10.66,52,2011,4,22.0028
106,100,6,11,11.48,52,2011,4,16.9979
156,148,8,12,11.48,52,2011,4,22.0028
124,115,9,13,12.3,49,2011,4,23.9994
137,121,16,14,13.12,45,2011,4,16.9979
117,98,19,15,13.12,45,2011,4,8.9981
208,201,7,16,13.12,45,2011,4,12.998
331,321,10,17,12.3,49,2011,4,7.0015
318,306,12,18,11.48,52,2011,4,15.0013
232,220,12,19,10.66,56,2011,4,7.0015
175,170,5,20,10.66,60,2011,4,7.0015
139,135,4,21,11.48,61,2011,4,6.0032
92,84,8,22,10.66,65,2011,4,8.9981
61,58,3,23,9.84,70,2011,4,7.0015
34,26,8,0,9.84,65,2011,4,8.728123726
14,12,2,1,9.84,65,2011,4,8.728123726
12,10,2,2,9.84,70,2011,4,8.542300635
6,5,1,3,9.02,80,2011,4,7.724001059
2,1,1,4,9.02,80,2011,4,7.724001059
20,20,0,5,9.02,80,2011,4,7.724001059
63,62,1,6,9.02,80,2011,4,6.0032
199,195,4,7,9.02,75,2011,4,6.0032
385,378,7,8,9.84,81,2011,4,7.761124267
264,256,8,9,10.66,81,2011,4,6.0032
126,115,11,10,12.3,70,2011,4,11.0014
136,121,15,11,13.12,70,2011,4,16.9979
173,146,27,12,14.76,57,2011,4,19.9995
168,141,27,13,15.58,50,2011,4,12.998
187,163,24,14,15.58,46,2011,4,19.0012
189,160,29,15,15.58,46,2011,4,19.0012
250,226,24,16,14.76,62,2011,4,8.9981
362,352,10,17,13.94,66,2011,4,7.0015
318,308,10,18,13.94,61,2011,4,12.01282329
199,189,10,19,13.94,61,2011,4,12.01282329
150,140,10,20,12.3,81,2011,4,8.557582401
140,131,9,21,12.3,75,2011,4,8.703282252
129,114,15,22,11.48,87,2011,4,7.942230641
94,88,6,23,11.48,81,2011,4,8.33648574
77,66,11,0,10.66,81,2011,4,7.0015
66,55,11,1,10.66,70,2011,4,11.0014
60,48,12,2,11.48,61,2011,4,6.0032
25,20,5,3,11.48,61,2011,4,6.0032
3,3,0,4,10.66,65,2011,4,7.0015
6,6,0,5,10.66,60,2011,4,11.0014
11,10,1,6,9.84,65,2011,4,7.0015
11,11,0,7,9.84,65,2011,4,12.998
73,68,5,8,10.66,65,2011,4,8.9981
149,134,15,9,11.48,61,2011,4,19.0012
192,161,31,10,13.12,57,2011,4,16.9979
236,192,44,11,13.12,53,2011,4,27.9993
283,235,48,12,13.12,45,2011,4,27.9993
286,239,47,13,13.94,34,2011,4,27.9993
293,242,51,14,13.94,31,2011,4,22.0028
299,239,60,15,13.94,34,2011,4,23.9994
241,183,58,16,13.12,31,2011,4,26.0027
185,151,34,17,11.48,36,2011,4,22.0028
172,144,28,18,10.66,38,2011,4,15.0013
154,139,15,19,10.66,38,2011,4,19.0012
124,114,10,20,9.84,35,2011,4,15.0013
83,79,4,21,9.02,44,2011,4,15.0013
95,88,7,22,9.02,41,2011,4,8.9981
66,61,5,23,8.2,47,2011,4,11.0014
74,69,5,0,8.2,51,2011,4,15.0013
62,54,8,1,6.56,59,2011,4,15.0013
52,47,5,2,7.38,55,2011,4,16.9979
19,17,2,3,6.56,59,2011,4,8.9981
5,5,0,4,6.56,59,2011,4,11.0014
6,6,0,5,7.38,59,2011,4,7.0015
10,10,0,6,6.56,59,2011,4,7.646443021
31,30,1,7,7.38,55,2011,4,7.54365192
72,68,4,8,6.56,69,2011,4,7.971360628
107,88,19,9,8.2,59,2011,4,7.310820872
194,164,30,10,9.84,44,2011,4,9.294188708
197,166,31,11,10.66,35,2011,4,13.2038556
288,246,42,12,10.66,35,2011,4,13.2038556
268,224,44,13,12.3,31,2011,4,8.052234792
242,198,44,14,12.3,28,2011,4,13.29148545
266,219,47,15,12.3,26,2011,4,15.58048396
206,174,32,16,12.3,26,2011,4,15.58048396
163,150,13,17,11.48,30,2011,4,8.766639043
163,151,12,18,9.84,48,2011,4,12.998
105,98,7,19,9.02,55,2011,4,12.998
72,62,10,20,9.02,55,2011,4,7.0015
63,53,10,21,9.02,55,2011,4,7.338909593
43,36,7,22,9.02,55,2011,4,7.338909593
35,31,4,23,8.2,69,2011,4,7.65838142
20,16,4,0,8.2,69,2011,4,6.0032
9,9,0,1,8.2,69,2011,4,7.65838142
4,4,0,2,8.2,69,2011,4,7.65838142
2,2,0,3,7.38,74,2011,4,9.281924434
3,3,0,4,7.38,74,2011,4,9.281924434
21,21,0,5,6.56,80,2011,4,8.212968558
64,63,1,6,6.56,80,2011,4,7.0015
235,231,4,7,5.74,86,2011,4,8.9981
385,378,7,8,6.56,80,2011,4,7.0015
220,208,12,9,7.38,74,2011,4,6.0032
105,91,14,10,9.02,69,2011,4,7.0015
115,100,15,11,10.66,60,2011,4,6.0032
145,138,7,12,11.48,52,2011,4,7.0015
166,153,13,13,12.3,52,2011,4,7.0015
111,95,16,14,13.12,53,2011,4,8.9981
132,124,8,15,13.12,57,2011,4,7.0015
214,209,5,16,13.12,57,2011,4,6.0032
359,352,7,17,12.3,56,2011,4,10.07635574
357,349,8,18,12.3,56,2011,4,6.0032
241,232,9,19,11.48,61,2011,4,6.0032
165,157,8,20,12.3,56,2011,4,6.0032
121,119,2,21,10.66,81,2011,4,8.097488228
71,71,0,22,10.66,70,2011,4,9.608888083
45,42,3,23,9.84,75,2011,4,7.739902408
17,16,1,0,9.02,80,2011,4,7.724001059
4,4,0,1,8.2,80,2011,4,7.704556015
2,1,1,2,8.2,80,2011,4,7.704556015
3,3,0,3,7.38,80,2011,4,8.598061849
4,4,0,4,8.2,80,2011,4,7.704556015
20,20,0,5,7.38,86,2011,4,8.630460023
92,92,0,6,8.2,80,2011,4,7.704556015
223,221,2,7,6.56,80,2011,4,11.0014
400,391,9,8,8.2,69,2011,4,7.0015
233,223,10,9,10.66,60,2011,4,11.0014
102,99,3,10,12.3,52,2011,4,11.0014
124,115,9,11,13.94,46,2011,4,16.9979
167,147,20,12,14.76,43,2011,4,23.9994
127,120,7,13,16.4,37,2011,4,22.0028
134,116,18,14,16.4,37,2011,4,16.9979
151,144,7,15,16.4,35,2011,4,16.9979
207,194,13,16,15.58,37,2011,4,16.9979
398,381,17,17,14.76,40,2011,4,12.998
382,370,12,18,13.94,42,2011,4,15.0013
267,262,5,19,13.12,49,2011,4,11.0014
161,154,7,20,13.12,49,2011,4,11.0014
139,134,5,21,12.3,52,2011,4,11.0014
107,102,5,22,12.3,52,2011,4,11.0014
59,55,4,23,10.66,70,2011,4,9.608888083
22,22,0,0,10.66,75,2011,4,8.195059512
8,8,0,1,10.66,75,2011,4,8.195059512
2,2,0,2,10.66,75,2011,4,8.195059512
3,3,0,3,11.48,65,2011,4,9.727229913
4,4,0,4,10.66,75,2011,4,8.195059512
26,26,0,5,10.66,81,2011,4,9.703733486
87,87,0,6,10.66,87,2011,4,9.733796355
247,243,4,7,11.48,75,2011,4,8.391438338
467,458,9,8,10.66,87,2011,4,9.733796355
239,230,9,9,12.3,61,2011,4,10.00888638
142,133,9,10,13.12,57,2011,4,11.25536652
115,103,12,11,13.94,55,2011,4,11.45512845
144,138,6,12,14.76,57,2011,4,6.0032
133,119,14,13,14.76,57,2011,4,7.0015
151,134,17,14,15.58,54,2011,4,6.0032
167,143,24,15,15.58,54,2011,4,7.0015
245,233,12,16,15.58,54,2011,4,7.0015
396,377,19,17,14.76,57,2011,4,7.0015
390,379,11,18,14.76,62,2011,4,11.0014
268,259,9,19,14.76,62,2011,4,7.0015
175,169,6,20,13.94,66,2011,4,7.0015
154,145,9,21,13.94,66,2011,4,11.0014
104,99,5,22,13.94,66,2011,4,11.0014
51,48,3,23,13.12,70,2011,4,11.0014
50,45,5,0,13.12,70,2011,4,11.0014
20,15,5,1,13.12,70,2011,4,11.0014
7,5,2,2,13.12,70,2011,4,8.9981
3,2,1,3,13.12,70,2011,4,8.9981
6,6,0,4,13.12,70,2011,4,15.0013
24,24,0,5,13.12,70,2011,4,19.0012
92,90,2,6,13.12,66,2011,4,12.998
258,252,6,7,13.12,70,2011,4,12.998
457,449,8,8,13.94,66,2011,4,15.0013
280,274,6,9,14.76,62,2011,4,19.0012
109,105,4,10,16.4,58,2011,4,19.9995
135,126,9,11,16.4,62,2011,4,27.9993
157,140,17,12,18.86,59,2011,4,32.9975
164,150,14,13,20.5,55,2011,4,23.9994
132,124,8,14,21.32,52,2011,4,22.0028
82,76,6,15,21.32,55,2011,4,15.0013
131,124,7,16,18.86,72,2011,4,11.0014
324,310,14,17,21.32,59,2011,4,19.0012
377,363,14,18,21.32,59,2011,4,19.9995
287,274,13,19,21.32,59,2011,4,19.0012
221,209,12,20,21.32,59,2011,4,22.0028
155,145,10,21,20.5,63,2011,4,19.9995
124,116,8,22,21.32,63,2011,4,22.0028
114,104,10,23,21.32,63,2011,4,22.0028
72,60,12,0,20.5,72,2011,4,22.0028
31,28,3,1,20.5,72,2011,4,15.0013
23,23,0,2,19.68,77,2011,4,7.0015
5,3,2,3,18.86,82,2011,4,8.9981
5,4,1,4,20.5,59,2011,4,12.998
26,26,0,5,19.68,44,2011,4,26.0027
82,80,2,6,18.04,33,2011,4,19.9995
231,226,5,7,15.58,46,2011,4,19.9995
459,449,10,8,14.76,46,2011,4,27.9993
243,235,8,9,14.76,46,2011,4,26.0027
132,122,10,10,13.94,46,2011,4,19.9995
144,135,9,11,13.94,42,2011,4,19.9995
173,163,10,12,13.94,42,2011,4,23.9994
137,125,12,13,13.94,39,2011,4,23.9994
128,115,13,14,13.94,42,2011,4,15.0013
153,141,12,15,13.12,45,2011,4,19.9995
224,212,12,16,13.12,45,2011,4,15.0013
365,352,13,17,13.12,45,2011,4,19.0012
295,285,10,18,13.12,45,2011,4,16.9979
214,203,11,19,13.12,45,2011,4,15.0013
152,146,6,20,13.12,45,2011,4,12.998
102,95,7,21,13.12,45,2011,4,11.0014
106,100,6,22,12.3,49,2011,4,11.0014
75,71,4,23,12.3,49,2011,4,8.9981
62,59,3,0,12.3,49,2011,4,19.0012
43,39,4,1,12.3,52,2011,4,16.9979
58,47,11,2,11.48,56,2011,4,15.0013
26,22,4,3,10.66,60,2011,4,12.998
9,9,0,4,9.84,65,2011,4,11.0014
9,7,2,5,10.66,60,2011,4,12.998
17,17,0,6,10.66,56,2011,4,19.0012
20,20,0,7,10.66,56,2011,4,15.0013
59,55,4,8,10.66,56,2011,4,15.0013
100,95,5,9,10.66,56,2011,4,16.9979
181,171,10,10,10.66,52,2011,4,19.0012
209,188,21,11,11.48,45,2011,4,22.0028
244,216,28,12,11.48,45,2011,4,19.0012
236,204,32,13,11.48,48,2011,4,16.9979
237,207,30,14,11.48,45,2011,4,23.9994
228,195,33,15,11.48,45,2011,4,19.0012
222,192,30,16,11.48,45,2011,4,15.0013
165,153,12,17,10.66,48,2011,4,15.0013
157,150,7,18,10.66,48,2011,4,26.0027
106,95,11,19,9.84,65,2011,4,22.0028
106,99,7,20,9.02,69,2011,4,16.9979
96,88,8,21,8.2,75,2011,4,11.0014
80,73,7,22,8.2,75,2011,4,11.0014
69,63,6,23,8.2,75,2011,4,8.512298199
71,64,7,0,8.2,75,2011,4,8.9981
46,43,3,1,8.2,69,2011,4,7.0015
41,39,2,2,9.02,55,2011,4,7.0015
18,16,2,3,9.02,55,2011,4,15.0013
1,1,0,4,9.02,55,2011,4,15.0013
5,4,1,5,8.2,59,2011,4,7.0015
3,3,0,6,8.2,59,2011,4,8.9981
12,11,1,7,8.2,59,2011,4,11.0014
32,31,1,8,8.2,69,2011,4,7.65838142
81,75,6,9,9.02,64,2011,4,11.0014
129,122,7,10,9.84,60,2011,4,16.9979
188,168,20,11,9.84,60,2011,4,15.0013
228,202,26,12,10.66,60,2011,4,15.0013
228,210,18,13,12.3,49,2011,4,19.9995
219,200,19,14,12.3,49,2011,4,19.0012
207,184,23,15,13.12,45,2011,4,19.0012
234,207,27,16,11.48,48,2011,4,16.9979
136,126,10,17,11.48,46,2011,4,11.0014
138,123,15,18,11.48,45,2011,4,12.998
135,130,5,19,10.66,52,2011,4,8.9981
104,94,10,20,9.84,60,2011,4,7.0015
89,80,9,21,9.02,64,2011,4,8.201745257
49,47,2,22,9.02,75,2011,4,12.998
37,31,6,23,8.2,75,2011,4,7.0015
17,14,3,0,8.2,75,2011,4,6.0032
11,8,3,1,7.38,80,2011,4,6.0032
3,3,0,2,7.38,80,2011,4,6.0032
3,3,0,3,6.56,86,2011,4,6.0032
4,4,0,4,6.56,86,2011,4,8.9981
21,21,0,5,5.74,93,2011,4,7.0015
68,68,0,6,6.56,86,2011,4,7.0015
191,187,4,7,7.38,74,2011,4,7.0015
397,389,8,8,8.2,75,2011,4,12.998
183,166,17,9,9.02,69,2011,4,15.0013
108,96,12,10,9.84,67,2011,4,12.998
127,105,22,11,10.66,65,2011,4,16.9979
141,128,13,12,12.3,61,2011,4,22.0028
142,127,15,13,13.94,49,2011,4,22.0028
137,107,30,14,14.76,46,2011,4,15.0013
159,135,24,15,15.58,46,2011,4,11.0014
208,189,19,16,16.4,40,2011,4,16.9979
378,362,16,17,15.58,46,2011,4,12.998
354,343,11,18,14.76,50,2011,4,12.998
251,234,17,19,14.76,53,2011,4,11.0014
206,197,9,20,16.4,40,2011,4,11.0014
127,112,15,21,14.76,53,2011,4,8.9981
107,95,12,22,14.76,57,2011,4,11.0014
60,50,10,23,14.76,53,2011,4,11.0014
48,43,5,0,14.76,66,2012,1,12.14819019
93,78,15,1,14.76,66,2012,1,8.9981
75,59,16,2,13.12,76,2012,1,10.15465465
52,41,11,3,12.3,81,2012,1,9.525138093
8,8,0,4,11.48,81,2012,1,6.0032
5,5,0,5,11.48,81,2012,1,7.0015
2,1,1,6,10.66,93,2012,1,8.9981
7,6,1,7,10.66,93,2012,1,11.0014
14,10,4,8,10.66,87,2012,1,7.0015
40,27,13,9,10.66,93,2012,1,7.0015
70,52,18,10,12.3,81,2012,1,7.0015
138,98,40,11,13.94,76,2012,1,8.9981
201,143,58,12,16.4,62,2012,1,19.0012
223,141,82,13,17.22,58,2012,1,19.0012
267,147,120,14,18.04,54,2012,1,19.9995
265,164,101,15,18.86,51,2012,1,19.9995
215,147,68,16,18.04,54,2012,1,19.9995
111,75,36,17,19.68,48,2012,1,11.0014
106,81,25,18,18.86,59,2012,1,16.9979
105,85,20,19,17.22,67,2012,1,26.0027
83,58,25,20,18.04,62,2012,1,19.9995
71,61,10,21,18.04,67,2012,1,16.9979
66,53,13,22,18.86,55,2012,1,27.9993
29,25,4,23,18.04,51,2012,1,19.9995
39,31,8,0,16.4,40,2012,1,31.0009
12,11,1,1,14.76,43,2012,1,27.9993
7,6,1,2,14.76,34,2012,1,30.0026
4,4,0,4,11.48,45,2012,1,22.0028
4,3,1,5,11.48,45,2012,1,22.0028
14,14,0,6,10.66,41,2012,1,26.0027
16,16,0,7,9.84,32,2012,1,26.0027
53,51,2,8,9.84,35,2012,1,16.9979
68,53,15,9,9.84,35,2012,1,11.49535014
109,89,20,10,10.66,35,2012,1,19.0012
175,142,33,11,10.66,35,2012,1,32.9975
202,161,41,12,11.48,36,2012,1,16.9979
176,150,26,13,12.3,36,2012,1,19.9995
151,141,10,14,12.3,36,2012,1,27.9993
168,139,29,15,11.48,38,2012,1,30.0026
154,144,10,16,10.66,35,2012,1,27.9993
153,136,17,17,10.66,35,2012,1,26.0027
126,113,13,18,10.66,33,2012,1,16.9979
93,89,4,19,9.84,38,2012,1,15.0013
88,83,5,20,9.84,41,2012,1,15.0013
66,63,3,21,9.84,41,2012,1,22.0028
39,36,3,22,9.02,44,2012,1,19.0012
34,32,2,23,9.02,44,2012,1,16.9979
13,13,0,0,8.2,51,2012,1,16.9979
6,5,1,1,7.38,55,2012,1,15.0013
3,3,0,2,7.38,51,2012,1,16.9979
2,2,0,3,6.56,55,2012,1,19.0012
5,5,0,4,6.56,55,2012,1,16.9979
12,12,0,5,5.74,54,2012,1,12.998
85,81,4,6,5.74,59,2012,1,19.0012
170,168,2,7,5.74,59,2012,1,16.9979
354,349,5,8,6.56,55,2012,1,19.0012
153,145,8,9,6.56,50,2012,1,19.0012
60,55,5,10,6.56,47,2012,1,31.0009
75,63,12,11,7.38,37,2012,1,35.0008
74,70,4,12,7.38,37,2012,1,35.0008
73,68,5,13,7.38,34,2012,1,43.9989
79,72,7,14,6.56,43,2012,1,35.0008
77,68,9,15,6.56,37,2012,1,27.9993
136,129,7,16,5.74,39,2012,1,39.0007
245,241,4,17,5.74,26,2012,1,31.0009
224,214,10,18,5.74,26,2012,1,35.0008
156,152,4,19,4.92,28,2012,1,27.9993
115,115,0,20,4.92,33,2012,1,16.9979
68,66,2,21,4.1,36,2012,1,15.0013
33,33,0,22,4.1,46,2012,1,16.9979
18,18,0,23,4.1,46,2012,1,26.0027
9,9,0,0,3.28,42,2012,1,22.0028
3,3,0,1,1.64,38,2012,1,19.9995
1,1,0,2,0.82,34,2012,1,19.0012
1,1,0,3,0.82,34,2012,1,19.0012
2,2,0,4,0.82,41,2012,1,12.998
14,14,0,5,0.82,41,2012,1,12.998
59,59,0,6,0.82,41,2012,1,11.0014
152,151,1,7,0.82,44,2012,1,12.998
315,310,5,8,0.82,44,2012,1,8.9981
180,173,7,9,1.64,45,2012,1,8.9981
64,57,7,10,2.46,45,2012,1,11.093385
46,40,6,11,3.28,42,2012,1,6.0032
84,75,9,12,4.1,46,2012,1,12.998
91,82,9,13,5.74,43,2012,1,16.9979
75,69,6,14,5.74,46,2012,1,16.9979
90,81,9,15,7.38,37,2012,1,22.0028
131,123,8,16,7.38,40,2012,1,19.0012
281,272,9,17,8.2,40,2012,1,12.998
289,280,9,18,8.2,37,2012,1,8.9981
184,182,2,19,8.2,40,2012,1,7.0015
123,121,2,20,8.2,40,2012,1,12.998
90,88,2,21,8.2,44,2012,1,7.495435564
52,48,4,22,8.2,47,2012,1,6.0032
32,32,0,23,8.2,44,2012,1,7.0015
14,13,1,0,9.02,47,2012,1,12.998
5,5,0,1,8.2,51,2012,1,6.0032
4,4,0,2,8.2,51,2012,1,6.0032
4,4,0,3,8.2,61,2012,1,6.808537953
5,5,0,4,8.2,59,2012,1,6.0032
26,26,0,5,8.2,59,2012,1,6.0032
78,78,0,6,8.2,75,2012,1,8.9981
215,212,3,7,8.2,69,2012,1,6.0032
388,377,11,8,8.2,75,2012,1,8.607933618
227,220,7,9,9.02,69,2012,1,9.013514529
86,81,5,10,9.84,52,2012,1,6.0032
84,78,6,11,12.3,49,2012,1,9.905792726
120,114,6,12,12.3,49,2012,1,16.9979
118,112,6,13,13.94,42,2012,1,19.9995
117,104,13,14,13.94,39,2012,1,19.0012
119,113,6,15,14.76,34,2012,1,19.0012
197,178,19,16,14.76,34,2012,1,19.0012
412,393,19,17,14.76,34,2012,1,12.998
383,374,9,18,13.94,36,2012,1,11.0014
265,255,10,19,13.94,34,2012,1,6.0032
177,172,5,20,12.3,49,2012,1,9.905792726
97,88,9,21,10.66,60,2012,1,8.9981
71,70,1,22,10.66,60,2012,1,11.0014
60,56,4,23,9.84,70,2012,1,7.0015
25,24,1,0,9.02,75,2012,1,6.0032
8,6,2,1,9.02,75,2012,1,8.26592116
5,3,2,2,9.02,69,2012,1,11.0014
4,3,1,3,9.02,69,2012,1,7.0015
3,3,0,4,9.02,69,2012,1,8.9981
13,13,0,5,8.2,80,2012,1,8.9981
70,69,1,6,9.02,73,2012,1,7.0015
205,201,4,7,9.84,65,2012,1,9.263115478
447,436,11,8,9.84,70,2012,1,8.9981
241,237,4,9,9.84,70,2012,1,11.0014
116,102,14,10,10.66,65,2012,1,12.998
138,130,8,11,12.3,56,2012,1,11.0014
191,168,23,12,14.76,50,2012,1,16.9979
204,188,16,13,16.4,43,2012,1,19.0012
178,152,26,14,18.86,36,2012,1,12.998
222,178,44,15,21.32,27,2012,1,16.9979
294,259,35,16,21.32,27,2012,1,19.0012
476,456,20,17,18.86,36,2012,1,15.0013
419,391,28,18,20.5,29,2012,1,16.9979
272,261,11,19,18.86,33,2012,1,19.0012
177,163,14,20,17.22,41,2012,1,12.998
154,137,17,21,16.4,43,2012,1,15.0013
135,123,12,22,14.76,50,2012,1,12.998
101,88,13,23,14.76,50,2012,1,15.99516033
79,77,2,0,14.76,50,2012,1,11.0014
62,56,6,1,15.58,46,2012,1,11.0014
38,36,2,2,14.76,50,2012,1,7.0015
20,19,1,3,13.12,57,2012,1,7.0015
10,9,1,4,13.12,57,2012,1,6.0032
9,7,2,5,10.66,75,2012,1,7.0015
7,7,0,6,10.66,75,2012,1,7.0015
20,20,0,7,9.02,87,2012,1,12.998
64,64,0,8,9.84,75,2012,1,7.0015
130,116,14,9,9.02,80,2012,1,8.9981
203,160,43,10,11.48,75,2012,1,6.0032
324,250,74,11,13.94,57,2012,1,15.0013
376,276,100,12,16.4,43,2012,1,15.0013
445,296,149,13,18.04,44,2012,1,12.998
512,356,156,14,20.5,42,2012,1,19.0012
449,317,132,15,23.78,37,2012,1,19.9995
401,268,133,16,22.96,37,2012,1,19.0012
322,235,87,17,22.14,43,2012,1,8.9981
297,248,49,18,22.14,45,2012,1,8.9981
215,171,44,19,21.32,42,2012,1,7.0015
170,149,21,20,20.5,39,2012,1,16.9979
140,118,22,21,18.04,44,2012,1,15.0013
109,93,16,22,18.04,38,2012,1,16.9979
119,103,16,23,17.22,38,2012,1,15.0013
91,77,14,0,15.58,40,2012,1,19.0012
72,62,10,1,13.94,42,2012,1,12.998
67,57,10,2,14.76,37,2012,1,19.0012
32,26,6,3,13.94,42,2012,1,8.9981
6,4,2,4,13.12,49,2012,1,16.9979
2,2,0,5,13.12,49,2012,1,7.0015
2,2,0,6,12.3,52,2012,1,10.1733928
24,23,1,7,12.3,52,2012,1,10.1733928
57,53,4,8,12.3,52,2012,1,8.9981
125,102,23,9,13.12,53,2012,1,8.9981
208,181,27,10,13.94,49,2012,1,11.0014
256,201,55,11,14.76,46,2012,1,15.0013
351,273,78,12,15.58,43,2012,1,15.0013
343,266,77,13,16.4,37,2012,1,19.9995
328,253,75,14,16.4,40,2012,1,12.998
330,241,89,15,16.4,37,2012,1,19.0012
314,256,58,16,16.4,37,2012,1,19.9995
219,197,22,17,15.58,40,2012,1,15.0013
181,162,19,18,13.94,46,2012,1,15.0013
112,104,8,19,13.12,49,2012,1,12.998
126,119,7,20,12.3,52,2012,1,11.0014
91,81,10,21,11.48,56,2012,1,15.0013
58,54,4,22,10.66,60,2012,1,7.0015
30,30,0,23,10.66,56,2012,1,16.9979
15,12,3,0,9.84,60,2012,1,15.0013
5,4,1,1,9.84,60,2012,1,8.9981
5,3,2,2,9.84,56,2012,1,8.9981
3,3,0,3,9.84,52,2012,1,11.0014
4,4,0,4,9.02,64,2012,1,7.0015
21,21,0,5,8.2,64,2012,1,6.0032
88,85,3,6,9.02,60,2012,1,8.9981
240,239,1,7,9.02,60,2012,1,7.0015
420,407,13,8,9.02,55,2012,1,6.0032
197,188,9,9,9.02,64,2012,1,8.360021198
108,95,13,10,9.84,60,2012,1,7.401408358
88,82,6,11,10.66,56,2012,1,6.0032
103,93,10,12,10.66,56,2012,1,7.0015
80,77,3,13,10.66,56,2012,1,7.0015
50,45,5,14,9.02,75,2012,1,11.0014
69,64,5,15,9.02,75,2012,1,11.0014
49,46,3,16,9.02,87,2012,1,6.0032
152,147,5,17,9.02,87,2012,1,9.009908263
164,158,6,18,8.2,86,2012,1,6.0032
190,187,3,19,8.2,93,2012,1,6.0032
